%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1779681770913412280,0.01,0.0,0.0,0.0,0.0,0.0
1779681771013589897,0.01,0.0,0.0,0.0,0.0,0.0
1779681771113876741,0.01,0.0,0.0,0.0,0.0,0.0
1779681771214207368,0.01,0.0,0.0,0.0,0.0,0.0
1779681771314422578,0.01,0.0,0.0,0.0,0.0,0.0
1779681771415009340,0.01,0.0,0.0,0.0,0.0,0.0
1779681771515164403,0.01,0.0,0.0,0.0,0.0,0.0
1779681771615274553,0.01,0.0,0.0,0.0,0.0,0.0
1779681771715454467,0.01,0.0,0.0,0.0,0.0,0.0
1779681771815799386,0.01,0.0,0.0,0.0,0.0,0.0
1779681771916324827,0.01,0.0,0.0,0.0,0.0,0.0
1779681772016508627,0.01,0.0,0.0,0.0,0.0,0.0
1779681772116813324,0.01,0.0,0.0,0.0,0.0,0.0
1779681772217106389,0.01,0.0,0.0,0.0,0.0,0.0
1779681772317393342,0.01,0.0,0.0,0.0,0.0,0.0
1779681772417641821,0.01,0.0,0.0,0.0,0.0,0.0
1779681772517816876,0.01,0.0,0.0,0.0,0.0,0.0
1779681772618122119,0.01,0.0,0.0,0.0,0.0,0.0
1779681772718389596,0.01,0.0,0.0,0.0,0.0,0.0
1779681772818906236,0.01,0.0,0.0,0.0,0.0,0.0
1779681772919249137,0.01,0.0,0.0,0.0,0.0,0.0
1779681773019226119,0.01,0.0,0.0,0.0,0.0,0.0
1779681773119604024,0.01,0.0,0.0,0.0,0.0,0.0
1779681773219839822,0.01,0.0,0.0,0.0,0.0,0.0
1779681773320353758,0.01,0.0,0.0,0.0,0.0,0.0
1779681773420325702,0.01,0.0,0.0,0.0,0.0,0.0
1779681773520795742,0.01,0.0,0.0,0.0,0.0,0.0
1779681773621003742,0.01,0.0,0.0,0.0,0.0,0.0
1779681773721114690,0.01,0.0,0.0,0.0,0.0,0.0
1779681773821247148,0.01,0.0,0.0,0.0,0.0,0.0
1779681773921857077,0.01,0.0,0.0,0.0,0.0,0.0
1779681774022144441,0.01,0.0,0.0,0.0,0.0,0.0
1779681774122534628,0.01,0.0,0.0,0.0,0.0,0.0
1779681774222921449,0.01,0.0,0.0,0.0,0.0,0.0
1779681774323155762,0.01,0.0,0.0,0.0,0.0,0.0
1779681774423669960,0.01,0.0,0.0,0.0,0.0,0.0
1779681774523781232,0.01,0.0,0.0,0.0,0.0,0.0
1779681774624109089,0.01,0.0,0.0,0.0,0.0,0.0
1779681774724688146,0.01,0.0,0.0,0.0,0.0,0.0
1779681774825291341,0.01,0.0,0.0,0.0,0.0,0.0
1779681774925325249,0.01,0.0,0.0,0.0,0.0,0.0
1779681775025569576,0.01,0.0,0.0,0.0,0.0,0.0
1779681775126153016,0.01,0.0,0.0,0.0,0.0,0.0
1779681775226309064,0.01,0.0,0.0,0.0,0.0,0.0
1779681775326652575,0.01,0.0,0.0,0.0,0.0,0.0
1779681775427136423,0.01,0.0,0.0,0.0,0.0,0.0
1779681775527327284,0.01,0.0,0.0,0.0,0.0,0.0
1779681775627944444,0.01,0.0,0.0,0.0,0.0,0.0
1779681775728258389,0.01,0.0,0.0,0.0,0.0,0.0
1779681775828734273,0.01,0.0,0.0,0.0,0.0,0.0
1779681775928860953,0.01,0.0,0.0,0.0,0.0,0.0
1779681776029493942,0.01,0.0,0.0,0.0,0.0,0.0
1779681776129598226,0.01,0.0,0.0,0.0,0.0,0.0
1779681776229865091,0.01,0.0,0.0,0.0,0.0,0.0
1779681776330345887,0.01,0.0,0.0,0.0,0.0,0.0
1779681776430484097,0.01,0.0,0.0,0.0,0.0,0.0
1779681776530911721,0.01,0.0,0.0,0.0,0.0,0.0
1779681776631392805,0.01,0.0,0.0,0.0,0.0,0.0
1779681776731608222,0.01,0.0,0.0,0.0,0.0,0.0
1779681776832081998,0.01,0.0,0.0,0.0,0.0,0.0
1779681776932497349,0.01,0.0,0.0,0.0,0.0,0.0
1779681777032819982,0.01,0.0,0.0,0.0,0.0,0.0
1779681777133725652,0.01,0.0,0.0,0.0,0.0,0.0
1779681777234052924,0.01,0.0,0.0,0.0,0.0,0.0
1779681777334414293,0.01,0.0,0.0,0.0,0.0,0.0
1779681777434764442,0.01,0.0,0.0,0.0,0.0,0.0
1779681777535021189,0.01,0.0,0.0,0.0,0.0,0.0
1779681777635386040,0.01,0.0,0.0,0.0,0.0,0.0
1779681777736124855,0.01,0.0,0.0,0.0,0.0,0.0
1779681777836404319,0.01,0.0,0.0,0.0,0.0,0.0
1779681777936565463,0.01,0.0,0.0,0.0,0.0,0.0
1779681778037208186,0.01,0.0,0.0,0.0,0.0,0.0
1779681778137958778,0.01,0.0,0.0,0.0,0.0,0.0
1779681778239850818,0.01,0.0,0.0,0.0,0.0,0.0
1779681778338477519,0.01,0.0,0.0,0.0,0.0,0.0
1779681778438905615,0.01,0.0,0.0,0.0,0.0,0.0
1779681778539308014,0.01,0.0,0.0,0.0,0.0,0.0
1779681778639807515,0.01,0.0,0.0,0.0,0.0,0.0
1779681778740095264,0.01,0.0,0.0,0.0,0.0,0.0
1779681778840394605,0.01,0.0,0.0,0.0,0.0,0.0
1779681778940897867,0.01,0.0,0.0,0.0,0.0,0.0
1779681779040889771,0.01,0.0,0.0,0.0,0.0,0.0
1779681779141453161,0.01,0.0,0.0,0.0,0.0,0.0
1779681779241938620,0.01,0.0,0.0,0.0,0.0,0.0
1779681779342179299,0.01,0.0,0.0,0.0,0.0,0.0
1779681779442554022,0.01,0.0,0.0,0.0,0.0,0.0
1779681779542689667,0.01,0.0,0.0,0.0,0.0,0.0
1779681779643104940,0.01,0.0,0.0,0.0,0.0,0.0
1779681779743403858,0.01,0.0,0.0,0.0,0.0,0.0
1779681779843737413,0.01,0.0,0.0,0.0,0.0,0.0
1779681779943996733,0.01,0.0,0.0,0.0,0.0,0.0
1779681780044455026,0.01,0.0,0.0,0.0,0.0,0.0
1779681780144684930,0.01,0.0,0.0,0.0,0.0,0.0
1779681780245149674,0.01,0.0,0.0,0.0,0.0,0.0
1779681780345517990,0.01,0.0,0.0,0.0,0.0,0.0
1779681780445868215,0.01,0.0,0.0,0.0,0.0,0.0
1779681780546273399,0.01,0.0,0.0,0.0,0.0,0.0
1779681780646463068,0.01,0.0,0.0,0.0,0.0,0.0
1779681780747145468,0.01,0.0,0.0,0.0,0.0,0.0
1779681780847269725,0.01,0.0,0.0,0.0,0.0,0.0
1779681780947905085,0.01,0.0,0.0,0.0,0.0,0.0
1779681781048345002,0.01,0.0,0.0,0.0,0.0,0.0
1779681781148488513,0.01,0.0,0.0,0.0,0.0,0.0
1779681781248951899,0.01,0.0,0.0,0.0,0.0,0.0
1779681781349265723,0.01,0.0,0.0,0.0,0.0,0.0
1779681781449409313,0.01,0.0,0.0,0.0,0.0,0.0
1779681781549694337,0.01,0.0,0.0,0.0,0.0,0.0
1779681781650529433,0.01,0.0,0.0,0.0,0.0,0.0
1779681781750448292,0.01,0.0,0.0,0.0,0.0,0.0
1779681781850860214,0.01,0.0,0.0,0.0,0.0,0.0
1779681781951209155,0.01,0.0,0.0,0.0,0.0,0.0
1779681782051390384,0.01,0.0,0.0,0.0,0.0,0.0
1779681782151552199,0.01,0.0,0.0,0.0,0.0,0.0
1779681782251806860,0.01,0.0,0.0,0.0,0.0,0.0
1779681782352193788,0.01,0.0,0.0,0.0,0.0,0.0
1779681782452502943,0.01,0.0,0.0,0.0,0.0,0.0
1779681782552826513,0.01,0.0,0.0,0.0,0.0,0.0
1779681782653523423,0.01,0.0,0.0,0.0,0.0,0.0
1779681782753575225,0.01,0.0,0.0,0.0,0.0,0.0
1779681782853758992,0.01,0.0,0.0,0.0,0.0,0.0
1779681782954303109,0.01,0.0,0.0,0.0,0.0,0.0
1779681783054485929,0.01,0.0,0.0,0.0,0.0,0.0
1779681783154900317,0.01,0.0,0.0,0.0,0.0,0.0
1779681783254738978,0.01,0.0,0.0,0.0,0.0,0.0
1779681783355141698,0.01,0.0,0.0,0.0,0.0,0.0
1779681783455468410,0.01,0.0,0.0,0.0,0.0,0.0
