time,joint1,joint2,joint3,joint4,joint1_velocity,joint2_velocity,joint3_velocity,joint4_velocity,x,y,z,pitch
6.84,-0.0001748055525383099,0.6597676082123725,-0.23671185843849174,-0.8807572381000135,0.00028526291020534696,0.20420192450392127,-0.135264081375028,-0.1379642348094321,0.3356127377714364,-5.86669706625927e-05,0.16806417732461335,-0.4577014883261328
6.86,-0.0001691412324476187,0.6638223416605196,-0.23939772830194483,-0.8834967235328215,0.00028116430517366106,0.20126798880702568,-0.13332063192998445,-0.13598199005642297,0.3351376101740705,-5.6685588964959956e-05,0.16847141414322864,-0.45907211017424676
6.88,-0.00016355917207896802,0.6678181905045038,-0.24204459279407975,-0.8861964249656737,0.00027703693800140206,0.19831346408769623,-0.13136354424322128,-0.13398583481391912,0.3346673061385643,-5.473790800203104e-05,0.1688714616580223,-0.46042282725524974
6.9,-0.00015805994667516653,0.6717547429638779,-0.24465217915006243,-0.8888560641887817,0.0002728808086885691,0.19533835034593183,-0.12939281831473848,-0.13197576908192032,0.33420197085572834,-5.282394613209126e-05,0.16926432843095596,-0.4617535003749662
6.92,-0.00015264413147902684,0.675631587258192,-0.24722021460505816,-0.8914753629923542,0.00026869591723516326,0.19234264758173336,-0.12740845414453628,-0.1299517928604269,0.3337417485503525,-5.094371974142713e-05,0.1696500232945298,-0.4630639903392204
6.94,-0.00014731230173336413,0.6794483116069969,-0.24974842639423223,-0.8940540431666018,0.00026448226364118475,0.1893263557951006,-0.12541045173261434,-0.12791390614943865,0.3332867824581664,-4.909724341637119e-05,0.17002855531459013,-0.46435415795383705
6.96,-0.00014206503268098403,0.6832045042298462,-0.25223654175275145,-0.8965918265017354,0.0002602398479066325,0.18628947498603354,-0.12339881107897277,-0.12586210894895544,0.3328372148030213,-4.728453011654519e-05,0.17039993375287615,-0.4656238640246406
6.98,-0.00013690289956470262,0.6868997533462897,-0.2546842879157798,-0.8990884347879635,0.0002559686700315069,0.18323200515453175,-0.12137353218361158,-0.12379640125897762,0.3323931867742867,-4.550559134924634e-05,0.17076416802931788,-0.4668729693574536
7.0,-0.00013182647762732813,0.6905336471758781,-0.25709139211848386,-0.9015435898154973,0.00025166873001580825,0.1801539463005959,-0.11933461504653098,-0.12171678307950495,0.3319548385044432,-4.3760437344882146e-05,0.17112126768409827,-0.4681013347581031
7.0200000000000005,-0.00012683634211167402,0.6941057739381638,-0.2594575815960294,-0.9039570133745469,0.0002473400278595365,0.17705529842422552,-0.11728205966773064,-0.11962325441053745,0.3315223090468638,-4.204907723340772e-05,0.17147124233949512,-0.46930882103241256
7.04,-0.00012193306826055114,0.697615721852697,-0.26178258358358186,-0.906328427255322,0.00024298256356269118,0.1739360615254213,-0.11521586604721068,-0.11751581525207522,0.33109573635376877,-4.0371519221678385e-05,0.17181410166150737,-0.47049528898620685
7.0600000000000005,-0.00011711723131677034,0.7010630791390309,-0.2640661253163066,-0.9086575532480334,0.00023859633712527278,0.1707962356041821,-0.11313603418497109,-0.11539446560411803,0.3306752572543387,-3.872777077165805e-05,0.17214985532128685,-0.47166059942530913
7.08,-0.00011238940652314334,0.7044474340167155,-0.26630793402936925,-0.9109441131428904,0.0002341813485472813,0.16763582066050864,-0.11104256408101187,-0.11325920546666612,0.3302610074329749,-3.711783877941063e-05,0.17247851295637956,-0.4728046131555441
7.1000000000000005,-0.00010775016912248185,0.7077683747053025,-0.26850773695793606,-0.9131878287301038,0.00022973759782871604,0.16445481669440087,-0.10893545573533314,-0.11111003483971937,0.3298531214076884,-3.554172975480463e-05,0.17280008413179607,-0.4739271909827374
7.12,-0.00010320009435759846,0.7110254894243413,-0.27066526133717117,-0.9153884217998822,0.00022526508496957813,0.16125322370585926,-0.1068147091479349,-0.108946953723278,0.32945173250860665,-3.399945000186349e-05,0.17311457830091864,-0.4750281937127121
7.140000000000001,-9.873975747130316e-05,0.7142183663933857,-0.2727802344022412,-0.9175456141424378,0.00022076380996986712,0.1580310416948829,-0.10468032431881691,-0.1067699621173418,0.3290569728565777,-3.249100579969045e-05,0.17342200476625946,-0.4761074821512934
7.16,-9.436973370640766e-05,0.7173465938319867,-0.2748523833883123,-0.9196591275479795,0.00021623377282958258,0.15478827066147205,-0.10253230124797941,-0.10457906002191075,0.3286689733418599,-3.101640358390343e-05,0.17372237264008036,-0.4771649171043051
7.18,-9.009059830572281e-05,0.7204097599596957,-0.27688143553054934,-0.9217286838067178,0.00021167497354872473,0.15152491060562712,-0.10037063993542228,-0.10237424743698476,0.32828786360287837,-2.957565012850594e-05,0.17401569080488927,-0.47820035937757144
7.2,-8.590292651206293e-05,0.7234074529960632,-0.27886711806411757,-0.9237540047088619,0.00020708741212729356,0.14824096152734745,-0.09819534038114541,-0.10015552436256414,0.3279137720050308,-2.81687527281302e-05,0.1743019678738235,-0.47921366977691626
7.22,-8.18072935682354e-05,0.7263392611606405,-0.2808091582241836,-0.9257348120446238,0.0002024710885652893,0.1449364234266337,-0.09600640258514914,-0.09792289079864869,0.3275468256195261,-2.679571938057637e-05,0.17458121215093286,-0.4802047091081669
7.24,-7.780427471705542e-05,0.7292047726729778,-0.2827072832459119,-0.9276708276042114,0.00019782600286271214,0.14161129630348568,-0.09380382654743313,-0.0956763467452384,0.327187150202238,-2.5456558969592538e-05,0.17485343159137712,-0.48117333817714547
7.26,-7.389444520133123e-05,0.7320035757526302,-0.2845612203644694,-0.9295617731778365,0.00019315215501956103,0.13826558015790313,-0.0915876122679975,-0.09341589220233326,0.3268348701725536,-2.4151281447808428e-05,0.17511863376154677,-0.4821194177896757
7.28,-7.007838026387627e-05,0.7347352586191449,-0.2863706968150206,-0.9314073705557084,0.00018844954503583725,0.1348992749898863,-0.08935775974684235,-0.09114152716993329,0.3264901085922011,-2.2879898019772763e-05,0.1753768257991202,-0.4830428087515841
7.3,-6.635665514750227e-05,0.7373994094920762,-0.2881354398327316,-0.9332073415280373,0.00018371817291154015,0.13151238079943495,-0.08711426898396757,-0.0888532516480387,0.32615298714403357,-2.1642421325009722e-05,0.1756280143730762,-0.48394337186869274
7.32,-6.272984509501835e-05,0.7399956165909733,-0.28985517665276817,-0.9349614078850337,0.0001789580386466693,0.1281048975865493,-0.08485713997937316,-0.08655106563664905,0.325823626110752,-2.0438865621033857e-05,0.17587220564366318,-0.4848209679468285
7.34,-5.919852534923796e-05,0.7425234681353889,-0.29152963451029557,-0.9366692914169068,0.0001741691422412258,0.12467682535122959,-0.08258637273305913,-0.08423496913576489,0.32550214435354624,-1.926924696625419e-05,0.1761094052223503,-0.4856754577918134
7.36,-5.576327115297368e-05,0.7449825523448728,-0.2931585406404791,-0.9383307139138672,0.0001693514836952092,0.12122816409347537,-0.0803019672450257,-0.08190496214538578,0.3251886592906336,-1.813358340269129e-05,0.17633961813176235,-0.48650670220947356
7.38,-5.242465774903549e-05,0.7473724574389777,-0.29474162227848444,-0.9399453971661251,0.00016450506300861928,0.11775891381328663,-0.07800392351527241,-0.07956104466551195,0.32488328687567375,-1.7031895138442082e-05,0.17656284876562106,-0.48731456200563184
7.4,-4.918326038023165e-05,0.7496927716372546,-0.2962786066594787,-0.941513062963891,0.00015962988018145517,0.11426907451066359,-0.07569224154379961,-0.07720321669614316,0.3245861415760392,-1.5964204729821503e-05,0.17677910084869672,-0.48809889798611517
7.42,-4.603965428937994e-05,0.7519430831592548,-0.2977692210186249,-0.9430334330973742,0.00015472593521371905,0.11075864618560649,-0.0733669213306074,-0.07483147823727976,0.32429733635091934,-1.4930537263112264e-05,0.1769883773967934,-0.48885957095674426
7.44,-4.299441471928775e-05,0.7541229802245297,-0.299213192591091,-0.9445062293567856,0.0001497932281054092,0.10722762883811465,-0.07102796287569524,-0.07244582928892129,0.3240169826292353,-1.3930920535837458e-05,0.17719068067676988,-0.48959644172334693
7.46,-4.004811691276592e-05,0.7562320510526304,-0.30061024861204144,-0.9459311735323346,0.000144831758856526,0.10367602246818852,-0.06867536617906367,-0.07004626985106832,0.32374519028734383,-1.2965385237504715e-05,0.1773860121666213,-0.49030937109174566
7.48,-3.720133611263051e-05,0.7582698838631075,-0.3019601163166419,-0.9473079874142316,0.0001398415274670695,0.1001038270758281,-0.06630913124071236,-0.06763279992372029,0.3234820676265079,-1.2033965129733817e-05,0.17757437251562572,-0.49099821986776604
7.5,-3.4454647561688034e-05,0.7602360668755135,-0.3032625229400585,-0.9486363927926869,0.00013482253393704013,0.09651104266103361,-0.06392925806064165,-0.06520541950687775,0.32322772135010824,-1.1136697225692364e-05,0.17775576150457606,-0.4916628488572319
7.5200000000000005,-3.1808626502751944e-05,0.7621301883093996,-0.3045171957174566,-0.9499161114579104,0.00012977477826643744,0.09289766922380438,-0.061535746638851085,-0.06276412860054004,0.32298225654057616,-1.027362196878011e-05,0.17793017800610705,-0.49230311886596745
7.54,-2.926384817863569e-05,0.7639518363843152,-0.305723861884001,-0.9511468652001116,0.00012469826045526143,0.08926370676414108,-0.05912859697534123,-0.06030892720470793,0.32274577663601944,-9.444783410468424e-06,0.17809761994513423,-0.49291889069979744
7.5600000000000005,-2.682088783214666e-05,0.7657005993198149,-0.30688224867485836,-0.9523283758095014,0.00011959298050351211,0.08560915528204305,-0.056707809070111415,-0.05783981531938076,0.3225183834065198,-8.650229387225747e-06,0.17825808425941944,-0.4935100251645448
7.58,-2.448032070609743e-05,0.7673760653354478,-0.3079920833251939,-0.9534603650762903,0.00011445893841118947,0.08193401477751117,-0.054273382923162306,-0.055356792944558864,0.3223001769300775,-7.890011696456367e-06,0.1784115668602736,-0.4940763830660364
7.6000000000000005,-2.224272204330146e-05,0.7689778226507653,-0.30905309307017337,-0.9545425547906872,0.00010929613417829352,0.07823828525054455,-0.05182531853449335,-0.05285986008024213,0.32209125556817586,-7.164186271362375e-06,0.17855806259341908,-0.49461782521009523
7.62,-2.0108667086569595e-05,0.77050545948532,-0.3100650051449625,-0.9555746667429035,0.00010410456780482469,0.07452196670114364,-0.049363615904104985,-0.05034901672643066,0.3218917159409419,-6.472813354653474e-06,0.17869756520001967,-0.49513421240254596
7.640000000000001,-1.8078731078713557e-05,0.7719585640586617,-0.3110275467847261,-0.956556422723148,9.888423929078297e-05,0.07078505912930844,-0.046888275031996884,-0.04782426288312425,0.3217016529018788,-5.815957671024347e-06,0.17883006727789727,-0.4956254054492124
7.66,-1.615348926254246e-05,0.7733367245903429,-0.31194044522463127,-0.9574875445216313,9.363514863616751e-05,0.06702756253503894,-0.04439929591816916,-0.045285598550323325,0.32152115951214133,-5.193688598311315e-06,0.17895556024295123,-0.4960912651559197
7.68,-1.433351688086889e-05,0.7746395292999146,-0.31280342769984193,-0.9583677539285644,8.835729584097873e-05,0.06324947691833493,-0.041896678562622025,-0.04273302372802745,0.3213503270143309,-4.606080337248089e-06,0.17907403429079582,-0.4965316523284917
7.7,-1.2619389176507165e-05,0.7758665664069277,-0.31361622144552426,-0.9591967727341562,8.305068090521664e-05,0.05945080227919641,-0.039380422965355155,-0.04016653841623663,0.32118924480578287,-4.053212079727763e-06,0.17918547835863127,-0.49694642777275266
7.72,-1.1011681392264668e-05,0.7770174241309329,-0.3143785536968444,-0.959974322728617,7.771530382888166e-05,0.05563153861762382,-0.03685052912636877,-0.0375861426149513,0.3210380004113186,-3.535168175482062e-06,0.17928988008736738,-0.4973354522945286
7.74,-9.510968770955718e-06,0.7780916906914817,-0.31509015168896726,-0.9607001257021577,7.235116461197337e-05,0.05179168593361716,-0.034306997045662646,-0.0349918363241708,0.3208966794554373,-3.0520382970960794e-06,0.17938722578401653,-0.4976985866996433
7.76,-8.11782655538943e-06,0.7790889543081274,-0.3157507426570594,-0.9613739034449873,6.695826325449133e-05,0.04793124422717576,-0.03174982672323701,-0.03238361954389579,0.32076536563391894,-2.6039176032494256e-06,0.179477500384372,-0.49803569179391927
7.78,-6.832829988380126e-06,0.7800088032004195,-0.3163600538362852,-0.9619953777473165,6.153659975643684e-05,0.04405021349829985,-0.029179018159091852,-0.029761492274125834,0.32064414068481195,-2.1909069001036553e-06,0.17956068741599007,-0.4983466283831821
7.8,-5.656554312736921e-06,0.7808508255879101,-0.3169178124618113,-0.9625642703993562,5.608617411780904e-05,0.04014859374698987,-0.02659457135322696,-0.027125454514861147,0.3205330843587778,-1.8131128007238497e-06,0.17963676896149722,-0.4986312572732574
7.82,-4.5895747712706644e-06,0.7816146096901493,-0.3174237457688034,-0.9630803031913149,5.060698633860706e-05,0.036226384973245596,-0.02399648630564233,-0.02447550626610151,0.3204322743887652,-1.4706478824458822e-06,0.17970572562223847,-0.498889439269969
7.84,-3.6324666067965444e-06,0.7822997437266901,-0.31787758099242547,-0.9635431979134035,4.509903641883306e-05,0.03228358717706681,-0.021384763016338626,-0.021811647527847366,0.32034178645898503,-1.1636308420789306e-06,0.179767536482288,-0.49912103517913886
7.86,-2.785805062122809e-06,0.7829058159170827,-0.318279045367845,-0.9639526763558321,3.9562324358485314e-05,0.02832020035845373,-0.01875940148531474,-0.01913387830009805,0.3202616941731598,-8.921866488339236e-07,0.17982217907283832,-0.4993259058065944
7.88,-2.0501653800603092e-06,0.7834324144808793,-0.31862786613022775,-0.964308460308811,3.399685015756425e-05,0.024336224517406135,-0.01612040171257134,-0.01644219858285423,0.32019206902201836,-6.564466948797428e-07,0.1798696293369962,-0.49950391195815946
7.9,-1.4261228034216297e-06,0.7838791276376291,-0.31892377051473675,-0.9646102715625497,2.840261381606944e-05,0.020331659653924472,-0.013467763698108426,-0.013736608376115456,0.32013298035000776,-4.565489434047841e-07,0.1799098615949985,-0.49965491443965737
7.92,-9.142525750210906e-07,0.784245543606886,-0.31916648575653994,-0.964857831907258,2.2779615334002183e-05,0.016306505768008295,-0.010801487441925994,-0.011017107679882177,0.32008449532119393,-2.926380740718093e-07,0.17994284850987413,-0.49977877405691196
7.94,-5.151299376669402e-07,0.7845312506082003,-0.31935573909080217,-0.9650508631331478,1.712785471136161e-05,0.012260762859657603,-0.008121572944023825,-0.008283696494153725,0.32004667888432353,-1.648656257442074e-07,0.17996856105357206,-0.4998753516157497
7.96,-2.2933013417002907e-07,0.784735836861123,-0.3194912577526896,-0.9651890870304283,1.1447331948147722e-05,0.00819443092887262,-0.00542802020440214,-0.005536374818930545,0.3200195937370182,-7.339013636874987e-08,0.17998696847358148,-0.49994450792199485
7.98,-5.742840734554444e-08,0.7848588905852054,-0.3195727689773671,-0.9652722253893087,5.738047044360518e-06,0.004107509975653567,-0.0027208292230607167,-0.0027751426542126367,0.3200033002890718,-1.8377279880919416e-08,0.17999803826006447,-0.49998610378147035
8.0,0.0,0.7848999999999995,-0.31960000000000033,-0.9653,0.0,0.0,0.0,0.0,0.3199978566248236,0.0,0.1800017361135266,-0.5000000000000009
