%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1779692090406855788,0.0,0.0,0.0,0.0,0.0,-0.22617565278814578
1779692090506716345,0.0,0.0,0.0,0.0,0.0,-0.1853612617158934
1779692090606424072,0.0,0.0,0.0,0.0,0.0,-0.16125096351610813
1779692090706186921,0.0,0.0,0.0,0.0,0.0,-0.15490186878292733
1779692090806165804,0.0,0.0,0.0,0.0,0.0,-0.13931332055595858
1779692090906240704,0.0,0.0,0.0,0.0,0.0,-0.10414398350556187
1779692091006562477,0.01997144136424508,0.0,0.0,0.0,0.0,-0.08395612469858371
1779692091106679141,0.0199714398471061,0.0,0.0,0.0,0.0,-0.0696319997454854
1779692091206897616,0.019827289563901503,0.0,0.0,0.0,0.0,-0.0628036240356713
1779692091306357059,0.019485894679630033,0.0,0.0,0.0,0.0,-0.05778376574237709
1779692091406287674,0.01921651445444469,0.0,0.0,0.0,0.0,-0.05090695189143457
1779692091506622450,0.01890153496890479,0.0,0.0,0.0,0.0,-0.0423879913074523
1779692091606550688,0.018947586272352813,0.0,0.0,0.0,0.0,0.01955685663258455
1779692091706431028,0.0,0.0,0.0,0.0,0.0,0.10008143485656307
1779692091806380225,0.0,0.0,0.0,0.0,0.0,0.12500094519427807
1779692091907152494,0.0,0.0,0.0,0.0,0.0,0.12076900256245293
1779692092006272539,0.0,0.0,0.0,0.0,0.0,0.10779777438033689
1779692092106620424,0.0,0.0,0.0,0.0,0.0,0.09409044293575297
1779692092206924140,0.01876830899994501,0.0,0.0,0.0,0.0,0.08387761042347297
1779692092306270955,0.01876830899994501,0.0,0.0,0.0,0.0,0.07004264586198938
1779692092406398394,0.018620366904766494,0.0,0.0,0.0,0.0,0.05893415638246724
1779692092506130103,0.01829023679145981,0.0,0.0,0.0,0.0,0.04464169547007368
1779692092606371340,0.018047339917494815,0.0,0.0,0.0,0.0,0.03663558946344092
1779692092714606732,0.0,0.0,0.0,0.0,0.0,0.0
1779692092809232875,0.0,0.0,0.0,0.0,0.0,-0.35
1779692092906306286,0.0,0.0,0.0,0.0,0.0,-0.35
1779692093006470237,0.0,0.0,0.0,0.0,0.0,-0.35
1779692093106757946,0.0,0.0,0.0,0.0,0.0,-0.35
1779692093206407332,0.0,0.0,0.0,0.0,0.0,-0.35
1779692093306373296,0.0,0.0,0.0,0.0,0.0,-0.3282193880750108
1779692093406426525,0.0,0.0,0.0,0.0,0.0,-0.28587181599489575
1779692093506307757,0.0,0.0,0.0,0.0,0.0,-0.21563573958530297
1779692093606397719,0.0,0.0,0.0,0.0,0.0,-0.17818469479585014
1779692093706322088,0.0,0.0,0.0,0.0,0.0,-0.14676259396327074
1779692093806482671,0.0,0.0,0.0,0.0,0.0,-0.12127906538806099
1779692093906345038,0.0,0.0,0.0,0.0,0.0,-0.0995778361483532
1779692094006220305,0.021278942885283675,0.0,0.0,0.0,0.0,-0.0671463870562376
1779692094107162207,0.02133714196237354,0.0,0.0,0.0,0.0,-0.033359576464719876
1779692094206200514,0.021223482629214994,0.0,0.0,0.0,0.0,-0.00270901526368561
1779692094306788799,0.02091560316029459,0.0,0.0,0.0,0.0,0.0330784167530605
1779692094406366993,0.020678392081721692,0.0,0.0,0.0,0.0,0.04233567161447627
1779692094506518184,0.02039378398090449,0.0,0.0,0.0,0.0,0.04187324234942097
1779692094607029559,0.020112949078127683,0.0,0.0,0.0,0.0,0.03858776230467481
1779692094706461941,0.019839663858552164,0.0,0.0,0.0,0.0,0.03506658246411398
1779692094806253713,0.019501848716346134,0.0,0.0,0.0,0.0,0.029416401586683405
1779692094906609674,0.019247488280566594,0.0,0.0,0.0,0.0,0.025216547820552715
1779692095006230041,0.018829877849878968,0.0,0.0,0.0,0.0,0.0182922086221341
1779692095106572771,0.0185793052214014,0.0,0.0,0.0,0.0,0.015478578162285095
1779692095206778241,0.018332545837479914,0.0,0.0,0.0,0.0,0.01237283897422814
1779692095306538234,0.018089581323970073,0.0,0.0,0.0,0.0,0.01000072703628041
1779692095417741953,0.0,0.0,0.0,0.0,0.0,0.0
1779692095506237610,0.0,0.0,0.0,0.0,0.0,0.28934493483098656
1779692095606533955,0.0,0.0,0.0,0.0,0.0,0.2905944611923451
1779692095706655818,0.0,0.0,0.0,0.0,0.0,0.26092471972232767
1779692095806468684,0.0,0.0,0.0,0.0,0.0,0.22526165599827325
1779692095906725009,0.0,0.0,0.0,0.0,0.0,0.19268099005413314
1779692096006293273,0.0,0.0,0.0,0.0,0.0,0.16170415631604618
1779692096106245202,0.0,0.0,0.0,0.0,0.0,0.1329272879111244
1779692096206529754,0.0,0.0,0.0,0.0,0.0,0.10820535485561034
1779692096306520131,0.02368546041528402,0.0,0.0,0.0,0.0,0.08165349140927636
1779692096406351931,0.02368545865317866,0.0,0.0,0.0,0.0,0.06660480210274677
1779692096506695228,0.02351089057452538,0.0,0.0,0.0,0.0,0.045060866220808515
1779692096606739587,0.02319966540550759,0.0,0.0,0.0,0.0,0.03370060645842876
1779692096706406657,0.022888393302519516,0.0,0.0,0.0,0.0,0.026546105473339243
1779692096807056866,0.022599889183847838,0.0,0.0,0.0,0.0,0.021169847361029337
1779692096906259000,0.022299970873189377,0.0,0.0,0.0,0.0,0.0167532760368303
1779692097006523377,0.02198106510459204,0.0,0.0,0.0,0.0,0.013111657740324634
1779692097106295675,0.021574830385276363,0.0,0.0,0.0,0.0,0.010165833736009211
1779692097206204290,0.021267310880146512,0.0,0.0,0.0,0.0,0.0076711342175102
1779692097306360959,0.020819305155141084,0.0,0.0,0.0,0.0,0.0050117446001531896
1779692097406685055,0.020549728249807612,0.0,0.0,0.0,0.0,0.003836076834179969
1779692097506313396,0.020264970388492,0.0,0.0,0.0,0.0,0.0023318460879517833
1779692097606887012,0.019987827895564143,0.0,0.0,0.0,0.0,0.0012515474324750198
1779692097706469215,0.019725885254959812,0.0,0.0,0.0,0.0,0.001717072897600147
1779692097807043380,0.019452549873347158,0.0,0.0,0.0,0.0,0.0009104400773022325
1779692097906564436,0.01910704235815141,0.0,0.0,0.0,0.0,0.0009335179227618617
1779692098006317236,0.018693222915850342,0.0,0.0,0.0,0.0,0.0008561629926607806
1779692098106261494,0.01859832581985314,0.0,0.0,0.0,0.0,0.0010181625887675239
1779692098206961206,0.01816169775894593,0.0,0.0,0.0,0.0,0.00017460235041522054
